GYRO: 19219,1,0.041,0.079,0.107
GYRO: 19649,1,-0.051,0.186,-0.290
GYRO: 20150,1,-0.066,-0.043,0.153
GYRO: 20652,1,-0.081,0.186,-0.107
GYRO: 21156,1,0.255,-0.196,-0.260
GYRO: 21655,1,0.102,-0.257,-0.183
GYRO: 22158,1,0.056,-0.409,0.153
GYRO: 22659,1,0.194,0.461,0.092
GYRO: 23160,1,-0.035,0.140,-0.107
GYRO: 23661,1,0.331,0.430,-0.046
GYRO: 24162,1,-0.158,-0.135,-0.305
GYRO: 24663,1,0.270,-0.623,0.092
GYRO: 25165,1,0.453,0.430,0.198
GYRO: 25745,1,0.606,0.110,-0.229
GYRO: 26167,1,0.209,0.064,-0.183
GYRO: 26668,1,-0.265,0.094,-0.183
GYRO: 27169,1,-0.005,0.537,-0.260
GYRO: 27671,1,0.209,-0.455,0.259
GYRO: 28173,1,0.087,0.308,-0.351
GYRO: 28675,1,-0.097,-0.119,-0.122
GYRO: 29176,1,0.041,0.003,-0.489
GYRO: 29677,1,-0.173,-0.165,0.427
GYRO: 30179,1,0.056,0.247,0.275
GYRO: 30684,1,-0.188,-0.150,0.137
GYRO: 31182,1,-0.005,0.033,-0.046
GYRO: 31685,1,0.026,0.308,0.229
GYRO: 32187,1,0.041,-0.196,0.137
GYRO: 32687,1,-0.020,0.094,0.168
GYRO: 33190,1,0.010,-0.104,-0.092
GYRO: 33696,1,0.209,-0.043,-0.031
GYRO: 34192,1,0.209,0.018,0.015
GYRO: 34693,1,0.102,-0.898,-0.183
GYRO: 35196,1,0.194,0.094,0.076
GYRO: 35697,1,0.300,-0.501,0.030
GYRO: 36198,1,-0.188,-0.150,-0.122
GYRO: 36702,1,0.300,0.323,0.214
GYRO: 37275,1,-0.158,0.201,-0.076
GYRO: 37701,1,0.117,-0.440,-0.199
GYRO: 38202,1,0.041,0.094,0.168
GYRO: 38705,1,0.087,0.247,-0.153
GYRO: 39212,1,0.102,-0.012,0.046
GYRO: 39708,1,-0.005,-0.257,0.275
GYRO: 40209,1,0.300,-0.150,0.076
GYRO: 40710,1,0.071,0.155,-0.122
GYRO: 41211,1,-0.020,-0.150,0.076
GYRO: 41712,1,0.163,-0.104,0.168
GYRO: 42218,1,0.148,-0.318,0.015
GYRO: 42713,1,0.255,-0.012,-0.015
GYRO: 43215,1,-0.035,0.003,0.061
GYRO: 43716,1,-0.112,0.430,-0.397
GYRO: 44217,1,0.148,-0.028,0.046
GYRO: 44718,1,0.056,-0.180,0.092
GYRO: 45218,1,0.056,0.018,-0.183
GYRO: 45720,1,0.087,0.247,-0.122
GYRO: 46222,1,-0.005,0.155,-0.336
GYRO: 46723,1,0.438,-0.226,-0.137
GYRO: 47224,1,-0.158,-0.165,-0.061
GYRO: 47729,1,0.285,0.293,-0.305
GYRO: 48227,1,0.087,0.064,0.229
GYRO: 48730,1,0.132,-0.501,0.183
GYRO: 49231,1,0.132,0.018,0.198
GYRO: 49733,1,0.056,0.049,0.046
GYRO: 50336,1,-0.280,0.064,0.321
GYRO: 50742,1,-0.035,-0.012,-0.229
GYRO: 51239,1,0.056,-0.058,0.214
GYRO: 51740,1,0.178,-0.196,0.183
GYRO: 52242,1,-0.112,-0.180,-0.199
GYRO: 52744,1,0.117,0.033,-0.092
GYRO: 53245,1,0.132,-0.058,-0.076
GYRO: 53747,1,0.148,0.400,-0.305
GYRO: 54248,1,0.056,-0.516,0.122
GYRO: 54750,1,0.041,0.217,0.046
GYRO: 55251,1,0.056,-0.425,-0.031
GYRO: 55753,1,0.239,0.094,0.107
GYRO: 56259,1,-0.310,-0.822,-0.214
GYRO: 56754,1,0.300,0.934,-0.061
GYRO: 57255,1,0.224,-0.577,-0.122
GYRO: 57757,1,0.484,0.446,0.092
GYRO: 58258,1,-0.051,0.217,-0.092
GYRO: 58760,1,0.300,-0.348,-0.519
GYRO: 59265,1,0.102,0.339,-0.031
GYRO: 59761,1,0.041,0.476,-0.061
GYRO: 60262,1,-0.310,-0.562,-0.000
GYRO: 60764,1,0.071,0.522,-0.107
GYRO: 61265,1,0.392,-0.623,0.015
GYRO: 61766,1,0.148,1.010,0.137
GYRO: 62269,1,0.163,-0.806,-0.092
GYRO: 62770,1,0.087,1.820,-0.351
GYRO: 63272,1,-0.219,0.018,0.137
GYRO: 63773,1,-0.066,-0.623,-0.428
GYRO: 64274,1,0.346,1.285,-0.199
GYRO: 64779,1,0.560,-2.577,0.382
GYRO: 65277,1,-0.219,1.163,-0.107
GYRO: 65779,1,-0.020,-0.699,-0.260
GYRO: 66280,1,-0.112,-0.501,0.122
GYRO: 66782,1,-0.035,-0.364,-0.031
GYRO: 67286,1,0.056,0.140,0.290
GYRO: 67790,1,0.117,-0.470,-0.092
GYRO: 68287,1,-0.020,0.079,-0.046
GYRO: 68787,1,0.224,0.003,0.183
GYRO: 69289,1,-0.051,-0.516,0.122
GYRO: 69790,1,0.270,0.354,-0.229
GYRO: 70291,1,-0.035,0.094,0.137
GYRO: 70793,1,0.300,-0.165,-0.366
GYRO: 71295,1,0.178,-0.180,-0.397
GYRO: 71796,1,0.392,-0.028,0.153
GYRO: 72298,1,0.468,-0.379,-0.061
GYRO: 72799,1,0.056,-0.608,-0.031
GYRO: 73306,1,-0.035,-0.104,-0.122
GYRO: 73804,1,0.117,0.262,-0.031
GYRO: 74306,1,0.117,-0.028,-0.183
GYRO: 74806,1,0.285,-0.241,-0.076
GYRO: 75308,1,0.148,0.064,-0.153
GYRO: 75809,1,-0.005,-0.257,0.092
GYRO: 76315,1,-0.356,-0.196,0.092
GYRO: 76813,1,0.117,-0.348,0.046
GYRO: 77314,1,0.316,0.125,0.244
GYRO: 77815,1,0.392,-0.883,-0.305
GYRO: 78317,1,0.178,0.171,-0.183
GYRO: 78818,1,0.468,-0.562,0.198
GYRO: 79320,1,-0.280,1.667,-0.428
GYRO: 79822,1,-0.051,-0.654,0.259
GYRO: 80323,1,0.361,0.598,-0.122
GYRO: 80825,1,-0.219,0.934,-0.107
GYRO: 81327,1,0.087,-1.173,0.290
GYRO: 81832,1,-0.234,1.148,0.366
GYRO: 82330,1,0.453,-2.715,0.046
GYRO: 82840,1,-0.081,1.865,-0.244
GYRO: 83334,1,0.499,-2.761,0.153
GYRO: 83835,1,-0.371,1.575,-0.015
GYRO: 84337,1,0.087,-1.936,-0.229
GYRO: 84843,1,0.468,0.339,0.092
GYRO: 85338,1,-0.295,2.598,-0.137
GYRO: 85839,1,0.163,0.690,-0.153
GYRO: 86341,1,0.316,-1.554,0.015
GYRO: 86841,1,0.331,-1.264,-0.076
GYRO: 87343,1,0.453,-1.234,0.214
GYRO: 87843,1,-0.234,0.171,-0.321
GYRO: 88345,1,0.316,-0.547,-0.076
GYRO: 88846,1,0.026,0.064,0.244
GYRO: 89347,1,0.102,0.400,0.534
GYRO: 89848,1,-0.051,-0.486,-0.275
GYRO: 90355,1,0.163,0.201,0.443
GYRO: 90851,1,0.361,-0.196,0.122
GYRO: 91353,1,-0.020,-0.593,0.076
GYRO: 91854,1,0.300,0.552,0.168
GYRO: 92355,1,0.667,-0.104,0.046
GYRO: 92856,1,-0.020,-0.470,0.137
GYRO: 93362,1,0.255,0.415,0.351
GYRO: 93859,1,0.270,0.094,0.076
GYRO: 94360,1,-0.005,-0.547,0.137
GYRO: 94861,1,0.209,-0.028,0.030
GYRO: 95363,1,-0.081,-0.104,0.030
GYRO: 96025,1,0.194,0.308,0.305
GYRO: 96367,1,0.041,0.125,0.321
GYRO: 96868,1,0.117,-0.089,-0.031
GYRO: 97369,1,-0.035,0.262,0.015
GYRO: 97870,1,0.117,-0.150,-0.061
GYRO: 98371,1,0.590,-2.577,0.046
GYRO: 98877,1,0.209,-0.761,0.076
GYRO: 99374,1,0.163,1.377,0.229
GYRO: 99875,1,0.774,-0.928,-0.046
GYRO: 100376,1,0.163,0.827,-0.107
GYRO: 100878,1,0.178,0.308,-0.137
GYRO: 101380,1,-0.051,-0.577,-0.031
GYRO: 101886,1,0.163,0.720,-0.153
GYRO: 102382,1,-0.203,1.239,-0.061
GYRO: 102883,1,0.545,-1.722,0.183
GYRO: 103385,1,-0.097,0.613,0.336
GYRO: 103886,1,-0.051,-0.303,-0.321
GYRO: 104388,1,0.377,-0.272,-0.351
GYRO: 104890,1,-0.035,0.323,0.183
GYRO: 105392,1,0.300,-0.974,0.030
GYRO: 105893,1,0.041,0.675,-0.183
GYRO: 106394,1,0.331,-0.516,-0.031
GYRO: 106896,1,0.163,0.049,0.397
GYRO: 107402,1,0.331,-0.257,-0.290
GYRO: 107899,1,0.117,0.323,0.092
GYRO: 108401,1,0.361,-0.257,0.030
GYRO: 108901,1,-0.097,-0.257,-0.137
GYRO: 109403,1,-0.249,-0.394,-0.336
GYRO: 109903,1,0.392,-0.074,-0.153
GYRO: 110406,1,0.087,-0.455,-0.015
GYRO: 110907,1,0.575,0.217,0.137
GYRO: 111408,1,0.331,-0.180,0.046
GYRO: 111909,1,0.194,-0.425,0.092
GYRO: 112410,1,0.178,0.155,-0.137
GYRO: 112915,1,0.148,-0.135,0.015
GYRO: 113415,1,-0.035,-0.745,-0.290
GYRO: 113913,1,0.407,-0.486,0.137
GYRO: 114414,1,-0.020,0.293,0.046
GYRO: 114915,1,0.392,-0.058,0.122
GYRO: 115417,1,0.071,0.690,0.107
GYRO: 115918,1,0.331,-0.272,-0.321
GYRO: 116420,1,0.163,0.003,-0.092
GYRO: 116921,1,0.316,-0.257,-0.046
GYRO: 117422,1,0.163,0.232,0.168
GYRO: 117924,1,0.224,0.018,-0.214
GYRO: 118430,1,0.178,-0.180,-0.168
GYRO: 118927,1,0.239,0.110,-0.031
GYRO: 119429,1,0.285,0.201,-0.122
GYRO: 119930,1,0.117,-0.303,-0.244
GYRO: 120432,1,0.316,-0.180,0.168
GYRO: 120933,1,0.392,-0.119,0.092
GYRO: 121435,1,0.071,-0.501,0.168
GYRO: 121937,1,0.667,0.232,0.137
GYRO: 122439,1,-0.051,-0.150,-0.397
GYRO: 122940,1,0.239,0.186,-0.061
GYRO: 123442,1,0.346,-0.028,-0.061
GYRO: 123947,1,0.239,-0.196,0.061
GYRO: 124445,1,0.484,-0.776,-0.214
GYRO: 124947,1,0.407,0.247,0.061
GYRO: 125449,1,0.377,-0.303,0.473
GYRO: 125951,1,0.667,-0.318,-0.305
GYRO: 126452,1,0.041,0.140,-0.000
GYRO: 126954,1,0.361,-0.196,0.076
GYRO: 127456,1,0.270,0.446,0.153
GYRO: 127957,1,0.285,0.064,0.229
GYRO: 128459,1,0.377,0.018,0.061
GYRO: 128963,1,0.194,-0.333,-0.076
GYRO: 129467,1,0.178,0.537,0.153
GYRO: 129964,1,0.194,-0.135,-0.305
GYRO: 130465,1,-0.051,0.369,0.183
GYRO: 130967,1,0.270,-0.089,0.198
GYRO: 131468,1,-0.158,0.110,-0.015
GYRO: 131970,1,0.148,-0.577,-0.229
GYRO: 132475,1,0.178,0.293,0.137
GYRO: 132972,1,-0.051,-0.028,-0.031
GYRO: 133472,1,0.331,-0.058,0.107
GYRO: 133976,1,-0.081,-0.364,0.107
GYRO: 134477,1,0.270,-0.104,-0.122
GYRO: 134978,1,0.132,-0.394,0.030
GYRO: 135481,1,0.010,0.262,0.229
GYRO: 135982,1,0.117,0.354,-0.076
GYRO: 136485,1,-0.005,-0.012,-0.107
GYRO: 136989,1,0.270,-0.455,0.092
GYRO: 137491,1,0.285,-0.058,0.122
GYRO: 137997,1,0.087,0.155,0.015
GYRO: 138494,1,0.377,-0.547,-0.229
GYRO: 138995,1,0.194,0.155,0.015
GYRO: 139496,1,0.911,-0.074,0.076
GYRO: 139999,1,0.285,-0.012,-0.031
GYRO: 140499,1,0.209,0.003,-0.122
GYRO: 141061,1,0.178,0.323,-0.061
GYRO: 141541,1,0.300,-0.028,0.046
GYRO: 142004,1,0.148,-0.196,0.168
GYRO: 142507,1,-0.051,-0.532,-0.031
GYRO: 143009,1,0.056,-0.104,-0.199
GYRO: 143514,1,0.270,0.033,-0.092
GYRO: 144013,1,0.194,-0.532,-0.260
GYRO: 144512,1,0.545,0.308,-0.183
GYRO: 145013,1,0.255,-0.257,0.046
GYRO: 145515,1,0.194,-0.012,0.076
GYRO: 146017,1,0.529,-0.577,-0.076
GYRO: 146518,1,-0.035,0.049,0.259
GYRO: 147020,1,0.453,-0.226,-0.076
GYRO: 147522,1,0.346,0.155,-0.000
GYRO: 148023,1,0.667,-0.165,-0.046
GYRO: 148525,1,0.209,-0.012,-0.122
GYRO: 149031,1,0.484,-0.028,0.015
GYRO: 149528,1,0.545,-0.257,-0.275
GYRO: 150030,1,0.484,0.003,-0.046
GYRO: 150531,1,0.209,-0.333,0.168
GYRO: 151032,1,0.148,-0.241,-0.061
GYRO: 151533,1,0.209,-0.058,-0.000
GYRO: 152033,1,0.056,0.110,-0.199
GYRO: 152536,1,0.239,-0.364,-0.168
GYRO: 153037,1,0.163,-0.257,-0.443
GYRO: 153540,1,-0.051,0.155,-0.000
GYRO: 154041,1,0.346,0.125,-0.550
GYRO: 154548,1,0.285,0.232,0.321
GYRO: 155045,1,0.377,0.507,-0.137
GYRO: 155546,1,-0.097,0.018,0.092
GYRO: 156047,1,0.423,-0.043,-0.244
GYRO: 156548,1,0.270,-0.104,-0.076
GYRO: 157050,1,0.224,-0.119,-0.122
GYRO: 157550,1,0.453,-0.486,-0.061
GYRO: 158053,1,0.560,0.125,-0.061
GYRO: 158556,1,0.148,-0.348,0.030
GYRO: 159057,1,0.148,-0.028,-0.107
GYRO: 159560,1,0.407,-0.028,-0.061
GYRO: 160064,1,0.484,-0.012,-0.061
GYRO: 160560,1,0.377,-0.135,-0.076
GYRO: 161061,1,0.194,-0.058,0.061
GYRO: 161562,1,0.529,-0.012,-0.046
GYRO: 162063,1,0.132,-0.348,-0.061
GYRO: 162564,1,0.346,-0.043,-0.076
GYRO: 163070,1,0.346,0.003,-0.168
GYRO: 163567,1,0.361,-0.119,0.030
GYRO: 164070,1,0.255,-0.211,0.107
GYRO: 164573,1,0.132,0.262,-0.031
GYRO: 165076,1,0.453,0.247,0.092
GYRO: 165579,1,0.514,-0.028,0.244
GYRO: 166080,1,0.392,0.155,-0.412
GYRO: 166580,1,0.056,0.018,-0.137
GYRO: 167083,1,0.331,-0.119,0.076
GYRO: 167586,1,0.178,-0.104,-0.290
GYRO: 168089,1,0.102,0.186,0.030
GYRO: 168595,1,0.514,-0.150,0.305
GYRO: 169091,1,0.117,0.186,-0.397
GYRO: 169591,1,0.010,-0.257,-0.137
GYRO: 170094,1,0.056,-0.119,0.259
GYRO: 170594,1,0.300,0.033,-0.199
GYRO: 171097,1,0.041,-0.257,-0.214
GYRO: 171598,1,0.270,0.064,0.061
GYRO: 172101,1,0.804,0.018,0.259
GYRO: 172602,1,-0.097,0.155,0.244
GYRO: 173104,1,0.270,-0.226,-0.107
GYRO: 173604,1,0.300,-0.180,-0.168
GYRO: 174112,1,0.194,0.018,-0.076
GYRO: 174609,1,0.178,-0.119,-0.046
GYRO: 175116,1,0.239,-0.318,0.030
GYRO: 175612,1,0.163,-0.440,0.122
GYRO: 176115,1,0.255,0.064,0.061
GYRO: 176618,1,0.361,0.232,0.015
GYRO: 177119,1,0.148,0.140,0.168
GYRO: 177621,1,0.285,0.201,0.153
GYRO: 178123,1,0.209,-0.119,0.229
GYRO: 178626,1,0.529,0.064,-0.000
GYRO: 179127,1,0.270,-0.104,-0.443
GYRO: 179635,1,0.575,-0.074,0.153
GYRO: 180132,1,0.041,-0.028,-0.092
GYRO: 180633,1,0.285,-0.028,0.259
GYRO: 181136,1,0.300,-0.364,-0.183
GYRO: 181638,1,0.331,-0.241,0.229
GYRO: 182140,1,0.239,0.079,0.290
GYRO: 182641,1,0.285,-0.455,-0.183
GYRO: 183143,1,0.438,0.155,0.107
GYRO: 183645,1,0.361,0.155,-0.000
GYRO: 184147,1,0.224,0.293,-0.137
GYRO: 184650,1,0.117,-0.394,0.198
GYRO: 185157,1,0.056,-0.211,-0.168
GYRO: 185770,1,0.163,0.171,-0.168
GYRO: 186155,1,0.316,-0.211,-0.061
GYRO: 186656,1,0.239,-0.486,-0.122
GYRO: 187157,1,0.499,0.064,-0.183
GYRO: 187658,1,0.331,0.110,-0.137
GYRO: 188165,1,0.071,-0.119,-0.000
GYRO: 188660,1,0.087,0.079,0.198
GYRO: 189163,1,0.148,0.018,-0.137
GYRO: 189663,1,0.194,-0.211,-0.015
GYRO: 190166,1,-0.081,-0.318,-0.122
GYRO: 190673,1,-0.173,-0.119,-0.260
GYRO: 191168,1,0.026,-0.303,-0.015
GYRO: 191670,1,0.255,0.217,0.153
GYRO: 192173,1,0.010,0.033,-0.076
GYRO: 192675,1,0.071,-0.196,-0.076
GYRO: 193176,1,0.300,-0.287,-0.321
GYRO: 193685,1,0.194,-0.074,-0.122
GYRO: 194181,1,0.606,-0.196,0.137
GYRO: 194682,1,0.606,-0.104,-0.092
GYRO: 195185,1,0.560,0.262,-0.092
GYRO: 195686,1,0.392,-0.211,-0.244
GYRO: 196189,1,0.621,-0.043,0.107
GYRO: 196690,1,0.758,0.094,0.183
GYRO: 197191,1,0.484,-0.196,0.275
GYRO: 197694,1,0.392,0.094,0.046
GYRO: 198195,1,0.667,-0.135,-0.031
GYRO: 198696,1,0.148,-0.074,-0.168
GYRO: 199215,1,0.178,-0.241,-0.000
GYRO: 199698,1,0.163,-0.089,-0.305
GYRO: 200200,1,0.606,-0.135,0.107
GYRO: 200701,1,0.102,0.079,0.122
GYRO: 201201,1,0.300,-0.119,-0.260
GYRO: 201703,1,0.041,0.064,0.046
GYRO: 202205,1,0.239,-0.104,0.198
GYRO: 202706,1,0.423,-0.226,-0.137
GYRO: 203207,1,0.270,0.110,-0.199
GYRO: 203708,1,0.209,0.201,-0.122
GYRO: 204209,1,0.285,0.155,0.015
GYRO: 204717,1,0.178,-0.180,-0.107
GYRO: 205214,1,0.041,0.033,0.076
GYRO: 205721,1,0.285,-0.150,-0.260
GYRO: 206216,1,-0.035,-0.241,0.305
GYRO: 206717,1,0.438,0.018,-0.305
GYRO: 207219,1,0.529,0.003,-0.015
GYRO: 207721,1,0.178,-0.257,-0.046
GYRO: 208223,1,0.377,-0.058,-0.153
GYRO: 208724,1,0.758,0.293,-0.015
GYRO: 209226,1,0.545,-0.379,0.046
GYRO: 209729,1,0.224,0.033,-0.244
GYRO: 210236,1,0.468,0.140,0.275
GYRO: 210732,1,0.255,0.293,0.259
GYRO: 211234,1,0.056,-0.638,-0.076
GYRO: 211736,1,-0.035,0.171,0.030
GYRO: 212238,1,0.102,0.384,-0.275
GYRO: 212741,1,0.514,-0.089,0.259
GYRO: 213247,1,0.514,0.339,-0.092
GYRO: 213744,1,0.194,0.018,0.168
GYRO: 214246,1,0.285,-0.425,0.046
GYRO: 214748,1,0.285,-0.104,0.198
GYRO: 215252,1,0.407,-0.104,-0.229
GYRO: 215758,1,0.163,-0.089,-0.076
GYRO: 216254,1,0.361,0.018,0.183
GYRO: 216755,1,0.346,-0.379,-0.153
GYRO: 217256,1,0.331,-0.241,-0.076
GYRO: 217757,1,-0.158,-0.119,-0.168
GYRO: 218259,1,0.392,-0.211,0.259
GYRO: 218779,1,0.285,-0.318,-0.305
GYRO: 219262,1,0.514,-0.211,-0.000
GYRO: 219765,1,0.606,-0.241,0.412
GYRO: 220266,1,0.407,-0.135,-0.244
GYRO: 220768,1,0.270,-0.119,-0.229
GYRO: 221275,1,0.423,0.003,-0.061
GYRO: 221774,1,0.224,-0.089,0.259
GYRO: 222276,1,0.316,-0.303,-0.046
GYRO: 222779,1,0.194,0.171,-0.214
GYRO: 223281,1,0.392,-0.074,-0.244
GYRO: 223782,1,0.026,-0.211,0.107
GYRO: 224288,1,0.499,0.140,0.076
GYRO: 224786,1,0.224,0.186,-0.366
GYRO: 225288,1,0.713,-0.089,0.061
GYRO: 225791,1,0.514,-0.241,-0.229
GYRO: 226293,1,0.590,-0.196,0.046
GYRO: 226794,1,0.255,-0.150,0.046
GYRO: 227296,1,0.361,-0.028,0.030
GYRO: 227798,1,0.346,-0.028,0.168
GYRO: 228301,1,0.468,-0.303,0.107
GYRO: 228803,1,0.499,-0.333,0.351
GYRO: 229306,1,0.606,-0.287,-0.153
GYRO: 229934,1,0.423,0.140,-0.107
GYRO: 230548,1,0.453,-0.043,0.244
GYRO: 230812,1,0.682,-0.089,0.030
GYRO: 231315,1,0.438,-0.241,-0.275
GYRO: 231817,1,0.163,-0.257,-0.321
GYRO: 232318,1,0.270,-0.104,-0.244
GYRO: 232819,1,0.041,-0.394,-0.168
GYRO: 233320,1,0.026,-0.730,-0.122
GYRO: 233821,1,0.270,0.904,0.259
GYRO: 234323,1,0.331,-0.394,0.061
GYRO: 234824,1,0.041,-0.440,-0.031
GYRO: 235330,1,0.209,0.369,-0.031
GYRO: 235827,1,0.346,-0.303,-0.092
GYRO: 236330,1,0.270,-0.226,-0.031
GYRO: 236829,1,0.087,-0.043,-0.153
GYRO: 237329,1,0.606,-0.150,0.153
GYRO: 237831,1,0.209,-0.577,-0.000
GYRO: 238332,1,0.224,0.125,-0.183
GYRO: 238833,1,0.224,-0.577,0.351
GYRO: 239336,1,0.331,0.278,-0.076
GYRO: 239837,1,0.300,-0.180,-0.199
GYRO: 240337,1,0.499,-0.180,-0.061
GYRO: 240843,1,0.346,-0.394,0.061
GYRO: 241340,1,0.423,-0.012,0.153
GYRO: 241841,1,0.331,0.339,0.092
GYRO: 242341,1,0.316,0.033,-0.000
GYRO: 242842,1,0.300,-0.562,-0.168
GYRO: 243344,1,0.789,-0.287,0.107
GYRO: 243850,1,0.377,0.247,-0.260
GYRO: 244345,1,0.102,0.293,-0.076
GYRO: 244846,1,0.499,-0.226,-0.092
GYRO: 245349,1,0.529,-0.089,0.076
GYRO: 245850,1,0.407,0.155,-0.122
GYRO: 246358,1,0.453,-0.028,0.183
GYRO: 246855,1,0.194,-0.180,-0.168
GYRO: 247356,1,0.392,-0.165,0.168
GYRO: 247857,1,0.071,-0.196,-0.031
GYRO: 248359,1,0.621,0.094,0.290
GYRO: 248861,1,0.499,-0.165,0.030
GYRO: 249367,1,0.148,0.049,-0.412
GYRO: 249864,1,0.529,-0.241,0.382
GYRO: 250365,1,0.606,-0.333,-0.183
GYRO: 250866,1,0.377,-0.226,0.183
GYRO: 251368,1,0.285,0.094,0.198
GYRO: 251875,1,0.010,-0.348,-0.137
GYRO: 252372,1,0.056,-0.180,-0.168
GYRO: 252874,1,0.239,-0.104,-0.061
GYRO: 253375,1,0.621,-0.211,-0.122
GYRO: 253876,1,0.392,0.094,0.122
GYRO: 254378,1,0.102,-0.104,-0.031
GYRO: 254886,1,0.789,0.155,0.214
GYRO: 255381,1,0.361,-0.119,-0.153
GYRO: 255882,1,0.194,0.033,0.122
GYRO: 256382,1,0.529,-0.318,0.153
GYRO: 256886,1,0.377,0.354,-0.092
GYRO: 257387,1,0.361,-1.249,-0.214
GYRO: 257888,1,0.804,0.507,-0.000
GYRO: 258388,1,0.514,0.766,-0.092
GYRO: 258890,1,0.423,0.583,0.030
GYRO: 259392,1,-0.127,-0.486,0.137
GYRO: 259893,1,0.697,0.552,-0.214
GYRO: 260399,1,0.529,-0.165,-0.107
GYRO: 260894,1,0.010,-0.654,-0.061
GYRO: 261397,1,0.071,0.736,0.214
